customer_id,title,givenname,surname,streetaddress,city,state,zipcode,country,emailaddress,telephonenumber,mothersmaiden,cctype,ccnumber,cvv2,ccexpires,nationalid,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx
2106,Mr.,Klaudiusz,Kalinowski,R Cruzes 37,Cristelo,BR,4755-185,PT,KlaudiuszKalinowski@teleworm.us,21 253 131 6333,Winiewska,Visa,4.93E+15,268,10/1/2021,,42,Terrazzo worker,single,high.school,unknown,unknown,unknown,telephone,may,mon,1495,4,999,0,nonexistent,1.1,93.994,-36.4
2107,Mr.,Ali,Sderberg,32 Thames Street,BOLTBY,,YO7 9SB,GB,AliSoderberg@einrot.com,078 0961 4487,Sjgren,Visa,4.49E+15,275,8/1/2019,ZJ 67 01 10,45,Bucker,married,basic.9y,unknown,no,no,telephone,may,mon,322,1,999,0,nonexistent,1.1,93.994,-36.4
2108,Mr.,Bayard,Mass,Catharijnesingel 168,Utrecht,UT,3511 GL,NL,BayardMasse@fleckens.hu,06-16095576,Jolicoeur,MasterCard,5.31E+15,748,7/1/2017,,60,Groundskeeper,single,professional.course,no,no,no,telephone,may,mon,480,1,999,0,nonexistent,1.1,93.994,-36.4
2109,Mr.,De,Yu,Via Nolana 37,La Spezia,SP,19133,IT,DeYu@fleckens.hu,0353 1336266,Yin,MasterCard,5.27E+15,44,3/1/2021,AL68011529,42,Airport terminal controller,married,high.school,unknown,yes,yes,telephone,may,mon,146,3,999,0,nonexistent,1.1,93.994,-36.4
2110,Mr.,Marek,Gorski,157, ,PA,8548,CY,MarekGorski@dayrep.com,99 992218,Zajc,Visa,4.72E+15,968,2/1/2019,,75,First responder,married,professional.course,no,no,no,telephone,may,mon,393,1,999,0,nonexistent,1.1,93.994,-36.4
2111,Mr.,,,R Cames 110,Vrzea,VI,3515-769,PT,ZerteshetRadan@superrito.com,21 232 245 2382,,MasterCard,5.31E+15,312,5/1/2017,,76,Electronic home entertainment equipment repairer,single,university.degree,no,yes,no,telephone,may,mon,744,2,999,0,nonexistent,1.1,93.994,-36.4
2112,Mr.,Trai,Phan,Boucia 29,Calafell,T,43820,ES,PhanNangTrai@jourrapide.com,770934994,Lm,MasterCard,5.41E+15,463,11/1/2017,,20,Conference planner,single,university.degree,no,yes,no,telephone,may,mon,593,2,999,0,nonexistent,1.1,93.994,-36.4
2113,Ms.,Krilka,Toral,Hollander Strasse 9,Dornburg,HE,65599,DE,KrilkaToral@armyspy.com,06436 61 65 79,Najuk,Visa,4.49E+15,986,10/1/2020,,42,Media specialist,married,basic.9y,no,yes,no,telephone,may,mon,215,1,999,0,nonexistent,1.1,93.994,-36.4
2114,Mrs.,Nicole,Sanger,81 Rue Abdelaziz Thalbi,Cite Ouled Slama,81,6044,TN,NicoleSanger@dayrep.com,75940726,Pfeffer,MasterCard,5.39E+15,643,10/1/2021,,19,Store detective,single,basic.9y,unknown,yes,no,telephone,may,mon,379,2,999,0,nonexistent,1.1,93.994,-36.4
2115,Mr.,Anton,Hedegaard,Rue des Honnelles 142,Zandbergen,VOV,9506,BE,AntonMHedegaard@teleworm.us,0482 36 43 65,Pedersen,MasterCard,5.11E+15,446,6/1/2018,,71,Show host,married,basic.9y,no,yes,no,telephone,may,mon,315,1,999,0,nonexistent,1.1,93.994,-36.4
2116,Ms.,Holly,Ahmed,Sundlaugavegur 18,Keflavk,,232,IS,HollyAhmed@jourrapide.com,452 8117,Moss,MasterCard,5.44E+15,810,6/1/2021,,48,Technical writer,married,high.school,no,yes,no,telephone,may,mon,162,1,999,0,nonexistent,1.1,93.994,-36.4
2117,Ms.,Katafuarimoto,,1588 Pinewood Drive,Lake Zurich,IL,60047,US,Katafuarimoto@fleckens.hu,847-862-5070,Zutakameku,Visa,4.49E+15,545,11/1/2020,339-60-8089,35,Recreational therapist,married,basic.9y,no,no,no,telephone,may,mon,493,1,999,0,nonexistent,1.1,93.994,-36.4
2118,Ms.,Natka,Grahornik,Feldstrasse 88,Abbenrode,ST,38871,DE,NatkaGrahornik@gustr.com,039452 13 21,Hat,Visa,4.49E+15,471,3/1/2017,,64,Electrical engineer,single,university.degree,unknown,yes,no,telephone,may,mon,225,1,999,0,nonexistent,1.1,93.994,-36.4
2119,Ms.,Karole,Csords,3304 47th Avenue,Elk Point,AB,T0A 1A0,CA,CsordasKarole@dayrep.com,780-724-6411,Hajdu,MasterCard,5.33E+15,559,1/1/2021,513573204,27,Stenocaptioner,single,university.degree,unknown,yes,no,telephone,may,mon,208,1,999,0,nonexistent,1.1,93.994,-36.4
2120,Mr.,,,1752 Marconi St,Odin Park,GA,1830,ZA,MaoWeiBo@cuvox.de,083 414 1085,,Visa,4.92E+15,409,5/1/2020,3.20E+12,84,Loading machine operator,married,professional.course,no,no,no,telephone,may,mon,80,4,999,0,nonexistent,1.1,93.994,-36.4
2121,Mr.,Radim,Bernek,Graben 73,OBERSTRASS,NO,4112,AT,RadimBeranek@fleckens.hu,0681 832 38 45,Smutn,Visa,4.56E+15,311,3/1/2019,,26,Principal,divorced,professional.course,no,no,no,telephone,may,mon,39,3,999,0,nonexistent,1.1,93.994,-36.4
2122,Mr.,Tain,Tan,Trg revolucije 28,Bohinjska Bela,,4263,SI,TainTan@einrot.com,040-880-326,Chao,Visa,4.93E+15,983,3/1/2019,,31,Commercial lender,married,high.school,no,yes,no,telephone,may,mon,132,1,999,0,nonexistent,1.1,93.994,-36.4
2123,Mr.,Somayina,Chijindum,Libellengasse 64,SANKT STEFAN AM WALDE,NO,4170,AT,SomayinaChijindum@einrot.com,0650 542 91 77,Oluchukwu,MasterCard,5.55E+15,892,3/1/2017,,65,Silversmith,married,basic.4y,no,no,no,telephone,may,mon,101,1,999,0,nonexistent,1.1,93.994,-36.4
2124,Ms.,Maya,Venn,Puerto Lugar 53,Algarrobo,MA,29750,ES,MayaVenn@cuvox.de,614387866,Pryor,Visa,4.49E+15,678,7/1/2019,,21,Computer applications software engineer,married,university.degree,no,no,no,telephone,may,mon,188,1,999,0,nonexistent,1.1,93.994,-36.4
2125,Mr.,Domine,Suhadolan,Luige tee 61,Ko,TA,61006,EE,DomineSuhadolcan@jourrapide.com,762 2500,Tomaini,Visa,4.54E+15,154,12/1/2019,,26,Benefits administrator,single,basic.9y,unknown,unknown,unknown,telephone,may,mon,386,2,999,0,nonexistent,1.1,93.994,-36.4
2126,Mr.,Pavlo,Majerle,86 Rue de la Voie Lacte,El Hrairia,11,2087,TN,PavloMajerle@gustr.com,71869814,Baglama,Visa,4.93E+15,806,6/1/2021,,85,Job estimator,married,basic.9y,unknown,no,no,telephone,may,mon,457,4,999,0,nonexistent,1.1,93.994,-36.4
2127,Ms.,Emilly,Fernandes,Kangasmoisionkatu 16,JYVSKYL,CF,40400,FI,EmillyAzevedoFernandes@einrot.com,050 497 7264,Sousa,MasterCard,5.35E+15,714,8/1/2018,181166-490A,49,Ceiling tile installer,single,basic.6y,unknown,yes,no,telephone,may,mon,891,1,999,0,nonexistent,1.1,93.994,-36.4
2128,Ms.,Ameera,Maroun,2330 Spadafore Drive,Erie,PA,16501,US,AmeeraAdabMaroun@cuvox.de,814-708-0766,Isa,Visa,4.54E+15,255,3/1/2020,178-52-6625,61,Maxillofacial surgeon,single,high.school,no,no,no,telephone,may,mon,53,1,999,0,nonexistent,1.1,93.994,-36.4
2129,Mr.,Zukushikurinfu,,50 rue Adolphe Wurtz,LE PUY-EN-VELAY,AU,43000,FR,Zukushikurinfu@jourrapide.com,04.82.59.54.86,Shikimiririnmotote,MasterCard,5.13E+15,983,8/1/2019,1820754031597 43,33,Music instructor,married,high.school,unknown,no,no,telephone,may,mon,326,1,999,0,nonexistent,1.1,93.994,-36.4
2130,Mrs.,Svanborg,rardttir,Pl. Virgen Blanca 95,Centelles,B,8540,ES,Svanborgorardottir@rhyta.com,716995831,,Visa,4.92E+15,215,5/1/2017,,66,Obstetric sonographer,single,high.school,no,yes,yes,telephone,may,mon,507,1,999,0,nonexistent,1.1,93.994,-36.4
2131,Mr.,Salem,Jeleevi,Urziz 73,Escucha,TE,44770,ES,SalemJelecevic@teleworm.us,693175905,Bajdak,Visa,4.54E+15,771,12/1/2021,,44,Industrial millwright,married,basic.4y,unknown,no,no,telephone,may,mon,1083,2,999,0,nonexistent,1.1,93.994,-36.4
2132,Mrs.,Sandra,Huber,Parmova 45,Maribor,,2001,SI,SandraHuber@dayrep.com,070-118-559,Hoch,Visa,4.54E+15,808,8/1/2021,,82,Radiologic nurse,married,basic.4y,no,yes,yes,telephone,may,mon,123,2,999,0,nonexistent,1.1,93.994,-36.4
2133,Mr.,Polo,Longhole,163 Limeburners Street,Onerahi,,110,NZ,PoloLonghole@gustr.com,(027) 4335-473,Labingi,Visa,4.49E+15,518,11/1/2017,,63,Bookbinder,single,high.school,no,unknown,unknown,telephone,may,mon,1266,1,999,0,nonexistent,1.1,93.994,-36.4
2134,Mrs.,Maxima,Gammidge,162 Arirang Rise,Northcross,,632,NZ,MaximaGammidge@cuvox.de,(027) 3124-316,Whitfoot,Visa,4.72E+15,190,12/1/2019,,58,Surveyor,married,basic.9y,no,no,no,telephone,may,mon,171,6,999,0,nonexistent,1.1,93.994,-36.4
2135,Mr.,Josef,Hbl,73 Timms Drive,NETHERCOTE,NSW,2549,AU,JosefHybl@rhyta.com,(02) 4023 1730,Jabrkov,MasterCard,5.26E+15,899,9/1/2019,,55,Diesel train engineer,married,basic.4y,unknown,yes,no,telephone,may,mon,160,4,999,0,nonexistent,1.1,93.994,-36.4
2136,Mr.,Edward,Manning,ul. Orowskiego Aleksandra 28,Lublin,,20-442,PL,EdwardManning@cuvox.de,69 638 36 66,Stephenson,Visa,4.54E+15,924,6/1/2018,92082371752,23,Business support assistant,single,basic.9y,no,no,no,telephone,may,mon,178,2,999,0,nonexistent,1.1,93.994,-36.4
2137,Ms.,Summer,Tait,Machelsesteenweg 229,Montleban,WHT,6674,BE,SummerTait@superrito.com,0492 23 72 70,Slim,MasterCard,5.41E+15,563,6/1/2019,,63,Manpower development manager,married,basic.6y,no,no,no,telephone,may,mon,156,3,999,0,nonexistent,1.1,93.994,-36.4
2138,Mrs.,Christina,Foerster,Skelvnget 52,Kbenhavn K,SJ,1409,DK,ChristinaFoerster@superrito.com,24-60-46-22,Winkel,MasterCard,5.37E+15,247,7/1/2018,120755-3154,60,Nurse informaticist,married,basic.9y,unknown,no,no,telephone,may,mon,200,2,999,0,nonexistent,1.1,93.994,-36.4
2139,Mrs.,Liisi,Kovanen,Postfach 45,Altburg,,8105,CH,LiisiKovanen@teleworm.us,044 202 75 21,Vlimaa,MasterCard,5.17E+15,315,9/1/2021,,23,Executive housekeeper,married,basic.9y,no,no,no,telephone,may,mon,154,2,999,0,nonexistent,1.1,93.994,-36.4
2140,Mr.,Jens,Bergman,Carretera 40,Villa del Ro,CO,14640,ES,JensBergman@superrito.com,691550711,Olofsson,Visa,4.49E+15,91,12/1/2018,,45,Patient representative,single,basic.9y,no,yes,yes,telephone,may,mon,163,4,999,0,nonexistent,1.1,93.994,-36.4
2141,Ms.,Arabella,Brandybuck,An der Alster 52,Wittenburg,MV,19240,DE,ArabellaBrandybuck@dayrep.com,038852 75 88,Chubb,MasterCard,5.36E+15,298,5/1/2019,,26,Speech pathologist,divorced,basic.4y,unknown,yes,no,telephone,may,mon,391,1,999,0,nonexistent,1.1,93.994,-36.4
2142,Mrs.,Mandy,Dietrich,Molle 4793,Estacin Tapia,CA,91008,UY,MandyDietrich@cuvox.de,9660 8223,Gruenewald,Visa,4.92E+15,584,2/1/2017,,53,Aircraft flight engineer,married,basic.9y,no,no,no,telephone,may,mon,470,1,999,0,nonexistent,1.1,93.994,-36.4
2143,Mr.,Gabriel,Efrem,680 Single Street,Lynn,MA,1901,US,GabrielEfrem@superrito.com,781-593-2872,Selassie,Visa,4.49E+15,288,7/1/2020,026-48-8305,39,Woodworker,married,university.degree,unknown,no,no,telephone,may,mon,268,4,999,0,nonexistent,1.1,93.994,-36.4
2144,Mr.,,,Muru 73,Oeti,JR,73208,EE,XuJunJie@cuvox.de,382 7176,,MasterCard,5.52E+15,625,8/1/2021,,35,Merchant marine officer,married,basic.9y,no,no,no,telephone,may,mon,793,5,999,0,nonexistent,1.1,93.994,-36.4
2145,Mr.,,,Pivovarsk 481,Lovosice 2,US,410 02,CZ,WanYoDe@rhyta.com,606575568,,Visa,4.93E+15,352,4/1/2021,,77,Derrick operator,married,basic.9y,no,no,no,telephone,may,mon,219,4,999,0,nonexistent,1.1,93.994,-36.4
2146,Mr.,,,Bleibtreustrasse 96,Horn-Bad Meinberg,NW,32805,DE,JiangLing@fleckens.hu,05233 90 10 84,,Visa,4.92E+15,399,2/1/2018,,78,Grief counselor,divorced,basic.4y,no,no,no,telephone,may,mon,460,1,999,0,nonexistent,1.1,93.994,-36.4
2147,Mr.,Lecha,Rushisvili,Kornquaderweg 71,Reisiswil,,4919,CH,LechaRushisvili@teleworm.us,062 875 73 21,Kadyrov,Visa,4.53E+15,727,10/1/2021,,59,Training and development manager,married,professional.course,no,yes,yes,telephone,may,mon,246,1,999,0,nonexistent,1.1,93.994,-36.4
2148,Mr.,Abdul-Wahhab,Maroun,65 Rue Pasteur,Cite Ibn Khaldoun,31,9000,TN,Abdul-WahhabNazeemMaroun@armyspy.com,78536727,Kalb,MasterCard,5.42E+15,955,3/1/2021,,55,Leasing manager,single,university.degree,no,yes,no,telephone,may,mon,194,3,999,0,nonexistent,1.1,93.994,-36.4
2149,Mr.,L,on,4348 Findlay Creek Road,Jaffray,BC,V0B 1T0,CA,oanTanLo@dayrep.com,250-429-4248,Quynh,Visa,4.53E+15,480,8/1/2019,267369932,82,Personnel training officer,married,basic.4y,unknown,yes,no,telephone,may,mon,413,1,999,0,nonexistent,1.1,93.994,-36.4
2150,Mr.,Johan,Petersson,Erbenova 1642,Cesk Mezirc,KR,517 71,CZ,JohanPetersson@dayrep.com,492469187,Jonasson,Visa,4.53E+15,802,7/1/2019,,49,General office clerk,married,basic.4y,unknown,yes,no,telephone,may,mon,574,6,999,0,nonexistent,1.1,93.994,-36.4
2151,Mrs.,Viktorija,Horvatini,Brtova 668,Lomnice u Tinova,JM,679 23,CZ,ViktorijaHorvatincic@teleworm.us,518740153,Babi,MasterCard,5.52E+15,260,9/1/2017,,36,Merchandise distributor,divorced,university.degree,no,yes,no,telephone,may,mon,256,4,999,0,nonexistent,1.1,93.994,-36.4
2152,Mr.,Tytus,Grabowski,Zona Estao 40,Vila Viosa,EV,7160-207,PT,TytusGrabowski@fleckens.hu,21 266 732 2592,Michalska,MasterCard,5.21E+15,918,4/1/2021,,66,Operations director,married,basic.9y,unknown,yes,no,telephone,may,mon,88,2,999,0,nonexistent,1.1,93.994,-36.4
2153,Mr.,Peng,Su,Csabai kapu 33.,Budapest,BU,1113,HU,PengSu@teleworm.us,(1) 410-2230,Ku,Visa,4.53E+15,952,5/1/2018,,70,Building superintendent,divorced,university.degree,no,yes,yes,telephone,may,mon,146,1,999,0,nonexistent,1.1,93.994,-36.4
2154,Mrs.,Lorijn,Beerkens,Misiones 1625,Jos Ignacio,MA,20402,UY,LorijnBeerkens@gustr.com,9962 2756,de Louw,Visa,4.56E+15,526,3/1/2017,,29,Meeting director,divorced,university.degree,no,yes,no,telephone,may,mon,596,1,999,0,nonexistent,1.1,93.994,-36.4
2155,Mr.,Zajzon,Meyer,La Fontanilla 57,Guadalczar,CO,14130,ES,MeyerZajzon@rhyta.com,669411843,Bala,Visa,4.93E+15,406,10/1/2020,,50,Reactor operator,married,basic.4y,unknown,yes,no,telephone,may,mon,170,2,999,0,nonexistent,1.1,93.994,-36.4
2156,Ms.,Vanessa,Kranz,Bursiljum 28,JRN,,930 55,SE,VanessaSKranz@rhyta.com,0916-3416199,Johnson,Visa,4.56E+15,766,4/1/2017,730217-3385,43,Staff development specialist,single,high.school,no,unknown,unknown,telephone,may,mon,139,1,999,0,nonexistent,1.1,93.994,-36.4
2157,Mr.,,,174, (),FA,5561,CY,DiaoGuYi@cuvox.de,99 652291,,Visa,4.49E+15,277,8/1/2020,,67,Automotive body and related repairer,single,high.school,no,no,no,telephone,may,mon,577,1,999,0,nonexistent,1.1,93.994,-36.4
2158,Mr.,Michal,Kuera,Skolegyden 56,Kbenhavn K,SJ,1016,DK,MichalKucera@jourrapide.com,27-90-84-56,ern,Visa,4.72E+15,233,6/1/2018,090154-1647,62,Host,married,basic.6y,no,no,no,telephone,may,mon,177,3,999,0,nonexistent,1.1,93.994,-36.4
2159,Mrs.,Lorraine,Dufour,4642 rue des glises Est,Joutel,QC,J0Y 1N0,CA,LorraineDufour@fleckens.hu,819-756-0351,Laderoute,MasterCard,5.27E+15,883,8/1/2020,252793617,22,Bench jeweler,married,high.school,no,yes,no,telephone,may,mon,335,1,999,0,nonexistent,1.1,93.994,-36.4
2160,Mrs.,Adelaide,Sabbatini,Praceta Conde Arnoso 116,Mafra,LI,2640-399,PT,AdelaideSabbatini@armyspy.com,21 215 476 4083,Colombo,Visa,4.54E+15,876,11/1/2021,,34,Plumbing inspector,married,basic.9y,no,yes,no,telephone,may,mon,262,2,999,0,nonexistent,1.1,93.994,-36.4
2161,Mr.,Porter,Moquin,36 Rue Rousseau,Mazraa Ben Slama,81,6080,TN,PorterMoquin@teleworm.us,75787924,Bernard,MasterCard,5.46E+15,868,5/1/2021,,51,Ophthalmologic sonographer,single,high.school,no,yes,no,telephone,may,mon,115,1,999,0,nonexistent,1.1,93.994,-36.4
2162,Mrs.,Rannveig,Bryndsardttir,Lesn 1492,Vprachtice,PA,561 34,CZ,RannveigBryndisardottir@cuvox.de,466948834,,MasterCard,5.52E+15,644,7/1/2018,,50,Recruiting manager,married,basic.9y,unknown,yes,no,telephone,may,mon,136,4,999,0,nonexistent,1.1,93.994,-36.4
2163,Mr.,Roka,D'jon,Via Verbano 92,Unterstammheim,,8476,CH,RokaDjon@rhyta.com,052 449 11 64,Shala,MasterCard,5.19E+15,168,10/1/2020,,39,Human resources analyst,single,basic.9y,unknown,yes,no,telephone,may,mon,289,3,999,0,nonexistent,1.1,93.994,-36.4
2164,Mrs.,Radhwaa,Issa,38 boulevard Amiral Courbet,OULLINS,RA,69600,FR,RadhwaaMuntahaIssa@fleckens.hu,04.22.44.09.07,Harb,MasterCard,5.23E+15,325,9/1/2021,2840643966509 53,31,Property disposal specialist,married,basic.9y,no,yes,no,telephone,may,mon,529,2,999,0,nonexistent,1.1,93.994,-36.4
2165,Mr.,Frej,Sandstrm,78,,FA,5875,CY,FrejSandstrom@teleworm.us,23 239924,Fredriksson,Visa,4.93E+15,338,6/1/2021,,27,Conservation technician,married,basic.4y,no,yes,no,telephone,may,mon,247,2,999,0,nonexistent,1.1,93.994,-36.4
2166,Mr.,Fastolph,Goodbody,Juncal 2363,Caada Nieto,SO,75101,UY,FastolphGoodbody@superrito.com,9690 3220,Longhole,Visa,4.54E+15,909,8/1/2017,,19,Engineering technician,married,high.school,no,unknown,unknown,telephone,may,mon,72,2,999,0,nonexistent,1.1,93.994,-36.4
2167,Mr.,,,2161 Burger St,Sibasa,LI,969,ZA,,084 172 8812,,Visa,4.93E+15,354,11/1/2018,8.61E+12,29,Remedial education teacher,married,high.school,no,yes,no,telephone,may,mon,166,2,999,0,nonexistent,1.1,93.994,-36.4
2168,Mrs.,Murrin,Murphy,Via Nicola Mignogna 71,Casalbeltrame,NO,28060,IT,MurrinMurphy@rhyta.com,0326 6316902,Anderson,Visa,4.54E+15,449,5/1/2021,OM48702940,72,Fabricator,married,university.degree,no,yes,no,telephone,may,mon,320,3,999,0,nonexistent,1.1,93.994,-36.4
2169,Mr.,Karp,Yermakov,47 rue des Coudriers,MULHOUSE,AL,68100,FR,KarpYermakov@einrot.com,03.13.96.98.34,,MasterCard,5.29E+15,707,11/1/2019,1680698437349 09,47,Terrazzo worker,married,professional.course,no,yes,no,telephone,may,mon,307,4,999,0,nonexistent,1.1,93.994,-36.4
2170,Mr.,Kunihiro,Furutani,Hakulintie 50,TURKU,VS,20320,FI,KunihiroFurutani@cuvox.de,046 856 6486,Daisaki,Visa,4.56E+15,781,4/1/2017,280460-151M,56,Commercial pilot,married,high.school,no,no,no,telephone,may,mon,220,3,999,0,nonexistent,1.1,93.994,-36.4
2171,Mrs.,Elisabeth,Larsen,Kaare 20,Alakla,TA,62106,EE,ElisabethLarsen@fleckens.hu,726 1246,Hiland,Visa,4.93E+15,325,3/1/2021,,73,Polisher,divorced,professional.course,no,no,no,telephone,may,mon,241,3,999,0,nonexistent,1.1,93.994,-36.4
2172,Mrs.,Nelly,Zotova,C/ Benito Guinea 73,Pineda de Mar,B,8397,ES,NellyZotova@rhyta.com,711815794,,Visa,4.49E+15,62,11/1/2019,,83,Appliance repairer,divorced,professional.course,no,no,no,telephone,may,mon,241,1,999,0,nonexistent,1.1,93.994,-36.4
2173,Ms.,Manuela,Goldschmidt,82 Michalakopoulou Avenue,Prodromi,PA,8854,CY,ManuelaGoldschmidt@armyspy.com,26 923953,Wolf,MasterCard,5.26E+15,894,11/1/2021,,66,Telephone repairer,married,professional.course,unknown,yes,yes,telephone,may,mon,198,3,999,0,nonexistent,1.1,93.994,-36.4
2174,Mr.,Andreas,Traugott,32 Haslemere Road,EASTGATE,,PE10 8NR,GB,AndreasTraugott@rhyta.com,070 8102 4687,Koertig,Visa,4.53E+15,63,2/1/2020,AY 16 46 32,65,Technician,married,professional.course,no,no,no,telephone,may,mon,98,2,999,0,nonexistent,1.1,93.994,-36.4
2175,Mr.,,,117 Rue de caire,Sidi Hassen,61,3053,TN,Bacipte@jourrapide.com,74783597,,Visa,4.92E+15,852,3/1/2017,,60,Teller,divorced,basic.6y,no,yes,no,telephone,may,mon,391,2,999,0,nonexistent,1.1,93.994,-36.4
2176,Mrs.,Vijolanda,Biof,Rua Henry Arthur Jones 117,So Paulo,SP,04851-002,BR,VijolandaBisof@teleworm.us,(11) 5953-4096,Pratnekar,MasterCard,5.17E+15,17,11/1/2017,310.070.542-47,23,Employee assistance plan manager,single,university.degree,no,no,yes,telephone,may,mon,126,2,999,0,nonexistent,1.1,93.994,-36.4
2177,Ms.,Molly,Stephens,ul. Gdaska 1,Opole,,45-306,PL,MollyStephens@rhyta.com,69 668 27 45,Wallis,MasterCard,5.10E+15,794,12/1/2017,64011537409,52,Restaurant chef,married,high.school,no,yes,no,telephone,may,mon,55,2,999,0,nonexistent,1.1,93.994,-36.4
2178,Mr.,Sune,Thuen,Rudower Chaussee 25,Ansbach,BY,91511,DE,SuneThuen@armyspy.com,0981 20 75 95,Tokerud,Visa,4.54E+15,477,7/1/2019,,19,Paralegal,married,university.degree,no,yes,yes,telephone,may,mon,86,4,999,0,nonexistent,1.1,93.994,-36.4
2179,Mr.,Osman,Sheshy,90 Whitby Road,DESBOROUGH,,NN14 1JD,GB,OsmanSheshy@gustr.com,079 4546 1661,Gabriel,MasterCard,5.32E+15,786,11/1/2017,CT 89 76 65 D,38,Corporate secretary,single,high.school,no,no,no,telephone,may,mon,166,2,999,0,nonexistent,1.1,93.994,-36.4
2180,Mr.,Tetsurou,Hirai,Van Speykstraat 99,Ede,GE,6712 HG,NL,TetsurouHirai@teleworm.us,06-52715973,Honda,Visa,4.72E+15,340,6/1/2017,,76,Welding machine setter,married,high.school,unknown,no,no,telephone,may,mon,66,4,999,0,nonexistent,1.1,93.994,-36.4
2181,Ms.,Gina,Lindqvist,Bsingstrasse 81,Dachau,BY,85203,DE,GinaLindqvist@rhyta.com,08131 22 85 02,Mnsson,Visa,4.72E+15,303,7/1/2021,,73,Groomer,married,basic.6y,no,no,yes,telephone,may,mon,155,3,999,0,nonexistent,1.1,93.994,-36.4
2182,Ms.,Qian,Ma,stanlid 47,SKLOSTER,,432 56,SE,QianMa@teleworm.us,0300-8505894,Ting,Visa,4.56E+15,885,12/1/2018,770306-5925,39,Home health nurse,married,professional.course,unknown,no,no,telephone,may,mon,311,3,999,0,nonexistent,1.1,93.994,-36.4
2183,Ms.,Livia,Ribeiro,ul. Notecka 40,Pozna,,60-412,PL,LiviaBarrosRibeiro@rhyta.com,79 304 49 73,Lima,MasterCard,5.52E+15,581,1/1/2019,56080522244,59,School and college counselor,married,basic.9y,no,no,no,telephone,may,mon,63,5,999,0,nonexistent,1.1,93.994,-36.4
2184,Mr.,Ch'pok,Muuda,Passagem Caju 1471,Belm,PA,66814-500,BR,ChpokMuuda@fleckens.hu,(91) 7609-9175,Varrin,Visa,4.49E+15,176,9/1/2017,737.049.974-04,47,CPA,married,university.degree,no,no,no,telephone,may,mon,236,10,999,0,nonexistent,1.1,93.994,-36.4
2185,Mrs.,Maria,Albright,Kadeplein 117,Roosendaal,NB,4703 GB,NL,MariaDAlbright@superrito.com,06-71122766,Shultz,MasterCard,5.37E+15,665,12/1/2017,,34,Funeral attendant,married,basic.9y,no,no,yes,telephone,may,mon,92,3,999,0,nonexistent,1.1,93.994,-36.4
2186,Ms.,Tit,Nghim,Masina 88,Kirikukla,SA,93756,EE,NghiemThiCucTiet@einrot.com,453 3545,Phm,MasterCard,5.13E+15,648,2/1/2017,,85,Mental health social worker,single,university.degree,no,yes,no,telephone,may,mon,253,2,999,0,nonexistent,1.1,93.994,-36.4
2187,Mr.,Temesgen,Osman,Sp utca 32.,Tinnye,PE,2086,HU,TemesgenOsman@dayrep.com,(26) 920-523,Teodros,MasterCard,5.36E+15,871,5/1/2018,,41,Television camera operator,married,basic.4y,no,yes,no,telephone,may,mon,65,1,999,0,nonexistent,1.1,93.994,-36.4
2188,Mrs.,Gloriana,Goold,Torggata 85,ELVERUM,,2408,NO,GlorianaGoold@fleckens.hu,478 77 066,Gammidge,MasterCard,5.55E+15,364,3/1/2021,,60,Industrial designer,married,basic.9y,no,yes,no,telephone,may,mon,41,1,999,0,nonexistent,1.1,93.994,-36.4
2189,Ms.,Nazia,Wichers,Hobuse 81,Saabolda,PL,64021,EE,NaziaWichers@superrito.com,792 8083,Gabrils,MasterCard,5.22E+15,682,5/1/2019,,64,Radiologist,married,basic.9y,no,unknown,unknown,telephone,may,mon,163,2,999,0,nonexistent,1.1,93.994,-36.4
2190,Mr.,,,Tulpanv 50,FLYINGE,,240 32,SE,,0413-5342086,,Visa,4.54E+15,258,4/1/2018,560708-6013,59,Plant scientist,married,basic.9y,unknown,no,no,telephone,may,mon,10,11,999,0,nonexistent,1.1,93.994,-36.4
2191,Ms.,Nora,Li Fonti,65 Rue Hedi Nooman,Cite De La Poste,43,9150,TN,NoraLiFonti@superrito.com,76949812,Cocci,MasterCard,5.43E+15,573,8/1/2018,,45,Payroll bookkeeper,married,professional.course,no,no,no,telephone,may,mon,221,1,999,0,nonexistent,1.1,93.994,-36.4
2192,Ms.,Gslna,Gubrandsdttir,Rue Supexhe 461,Sint-Agatha-Berchem,WBR,1082,BE,GislinaGubrandsdottir@armyspy.com,0487 16 38 04,,Visa,4.53E+15,624,12/1/2019,,68,Line repairer,married,basic.9y,unknown,no,no,telephone,may,mon,484,3,999,0,nonexistent,1.1,93.994,-36.4
2193,Mrs.,Tiffany,Barrett,Ravenhorst 52,Stadskanaal,GR,9502 HM,NL,TiffanyRBarrett@rhyta.com,06-61682090,McIntosh,Visa,4.72E+15,774,2/1/2018,,84,Horse breeder,married,university.degree,unknown,no,no,telephone,may,mon,467,5,999,0,nonexistent,1.1,93.994,-36.4
2194,Mrs.,,,57 Nissi Ave,Limassol,LI,3509,CY,TerlanCheremshar@cuvox.de,99 507114, ,MasterCard,5.58E+15,967,5/1/2019,,50,Diesel train engineer,married,university.degree,no,yes,no,telephone,may,mon,241,3,999,0,nonexistent,1.1,93.994,-36.4
